,idx,prediction
86490,86490,26
86491,86491,10
86492,86492,16
86493,86493,28
86494,86494,28
86495,86495,5
86496,86496,30
86497,86497,28
86498,86498,16
86499,86499,34
86500,86500,16
86501,86501,2
86502,86502,28
86503,86503,5
86504,86504,28
86505,86505,8
86506,86506,4
86507,86507,28
86508,86508,9
86509,86509,16
86510,86510,20
86511,86511,26
86512,86512,34
86513,86513,16
86514,86514,31
86515,86515,28
86516,86516,28
86517,86517,30
86518,86518,8
86519,86519,34
86520,86520,5
86521,86521,2
86522,86522,9
86523,86523,24
86524,86524,9
86525,86525,33
86526,86526,30
86527,86527,2
86528,86528,26
86529,86529,4
86530,86530,23
86531,86531,28
86532,86532,28
86533,86533,16
86534,86534,16
86535,86535,34
86536,86536,16
86537,86537,28
86538,86538,16
86539,86539,36
86540,86540,30
86541,86541,16
86542,86542,9
86543,86543,34
86544,86544,28
86545,86545,31
86546,86546,10
86547,86547,34
86548,86548,28
86549,86549,26
86550,86550,16
86551,86551,28
86552,86552,5
86553,86553,28
86554,86554,5
86555,86555,8
86556,86556,20
86557,86557,16
86558,86558,9
86559,86559,23
86560,86560,16
86561,86561,10
86562,86562,28
86563,86563,10
86564,86564,4
86565,86565,39
86566,86566,34
86567,86567,24
86568,86568,37
86569,86569,37
86570,86570,24
86571,86571,8
86572,86572,8
86573,86573,16
86574,86574,16
86575,86575,28
86576,86576,16
86577,86577,22
86578,86578,36
86579,86579,34
86580,86580,16
86581,86581,26
86582,86582,34
86583,86583,23
86584,86584,5
86585,86585,28
86586,86586,10
86587,86587,9
86588,86588,16
86589,86589,34
86590,86590,16
86591,86591,4
86592,86592,36
86593,86593,5
86594,86594,28
86595,86595,36
86596,86596,13
86597,86597,16
86598,86598,9
86599,86599,8
86600,86600,28
86601,86601,28
86602,86602,16
86603,86603,13
86604,86604,34
86605,86605,28
86606,86606,37
86607,86607,37
86608,86608,2
86609,86609,28
86610,86610,34
86611,86611,10
86612,86612,16
86613,86613,16
86614,86614,32
86615,86615,8
86616,86616,9
86617,86617,10
86618,86618,28
86619,86619,4
86620,86620,34
86621,86621,16
86622,86622,24
86623,86623,28
86624,86624,8
86625,86625,2
86626,86626,8
86627,86627,24
86628,86628,16
86629,86629,14
86630,86630,16
86631,86631,24
86632,86632,2
86633,86633,37
86634,86634,2
86635,86635,4
86636,86636,38
86637,86637,28
86638,86638,28
86639,86639,28
86640,86640,28
86641,86641,28
86642,86642,16
86643,86643,34
86644,86644,24
86645,86645,0
86646,86646,0
86647,86647,9
86648,86648,4
86649,86649,9
86650,86650,28
86651,86651,33
86652,86652,38
86653,86653,19
86654,86654,16
86655,86655,28
86656,86656,26
86657,86657,6
86658,86658,26
86659,86659,10
86660,86660,28
86661,86661,24
86662,86662,26
86663,86663,21
86664,86664,8
86665,86665,22
86666,86666,2
86667,86667,9
86668,86668,13
86669,86669,6
86670,86670,2
86671,86671,36
86672,86672,10
86673,86673,7
86674,86674,28
86675,86675,0
86676,86676,34
86677,86677,2
86678,86678,10
86679,86679,30
86680,86680,10
86681,86681,36
86682,86682,30
86683,86683,28
86684,86684,19
86685,86685,22
86686,86686,8
86687,86687,28
86688,86688,28
86689,86689,28
86690,86690,28
86691,86691,24
86692,86692,10
86693,86693,10
86694,86694,16
86695,86695,34
86696,86696,2
86697,86697,36
86698,86698,28
86699,86699,20
86700,86700,2
86701,86701,28
86702,86702,28
86703,86703,30
86704,86704,2
86705,86705,28
86706,86706,34
86707,86707,16
86708,86708,8
86709,86709,16
86710,86710,8
86711,86711,31
86712,86712,28
86713,86713,7
86714,86714,16
86715,86715,10
86716,86716,1
86717,86717,34
86718,86718,28
86719,86719,5
86720,86720,22
86721,86721,38
86722,86722,10
86723,86723,16
86724,86724,28
86725,86725,16
86726,86726,4
86727,86727,10
86728,86728,25
86729,86729,28
86730,86730,10
86731,86731,2
86732,86732,28
86733,86733,10
86734,86734,27
86735,86735,23
86736,86736,2
86737,86737,24
86738,86738,19
86739,86739,19
86740,86740,8
86741,86741,26
86742,86742,34
86743,86743,28
86744,86744,4
86745,86745,34
86746,86746,10
86747,86747,37
86748,86748,31
86749,86749,28
86750,86750,16
86751,86751,9
86752,86752,9
86753,86753,30
86754,86754,37
86755,86755,24
86756,86756,14
86757,86757,14
86758,86758,28
86759,86759,28
86760,86760,28
86761,86761,26
86762,86762,28
86763,86763,16
86764,86764,32
86765,86765,26
86766,86766,34
86767,86767,28
86768,86768,28
86769,86769,22
86770,86770,36
86771,86771,28
86772,86772,28
86773,86773,13
86774,86774,23
86775,86775,34
86776,86776,28
86777,86777,26
86778,86778,16
86779,86779,30
86780,86780,31
86781,86781,4
86782,86782,34
86783,86783,26
86784,86784,16
86785,86785,28
86786,86786,37
86787,86787,28
86788,86788,26
86789,86789,14
86790,86790,2
86791,86791,28
86792,86792,28
86793,86793,5
86794,86794,32
86795,86795,39
86796,86796,19
86797,86797,16
86798,86798,9
86799,86799,8
86800,86800,32
86801,86801,4
86802,86802,4
86803,86803,9
86804,86804,28
86805,86805,28
86806,86806,38
86807,86807,33
86808,86808,28
86809,86809,19
86810,86810,16
86811,86811,28
86812,86812,24
86813,86813,4
86814,86814,13
86815,86815,16
86816,86816,22
86817,86817,34
86818,86818,2
86819,86819,9
86820,86820,28
86821,86821,28
86822,86822,10
86823,86823,28
86824,86824,26
86825,86825,23
86826,86826,8
86827,86827,28
86828,86828,3
86829,86829,8
86830,86830,16
86831,86831,22
86832,86832,23
86833,86833,20
86834,86834,39
86835,86835,31
86836,86836,28
86837,86837,26
86838,86838,10
86839,86839,8
86840,86840,28
86841,86841,26
86842,86842,4
86843,86843,28
86844,86844,28
86845,86845,28
86846,86846,28
86847,86847,28
86848,86848,16
86849,86849,2
86850,86850,23
86851,86851,20
86852,86852,5
86853,86853,28
86854,86854,10
86855,86855,28
86856,86856,28
86857,86857,28
86858,86858,27
86859,86859,36
86860,86860,28
86861,86861,26
86862,86862,30
86863,86863,16
86864,86864,34
86865,86865,28
86866,86866,16
86867,86867,28
86868,86868,28
86869,86869,16
86870,86870,28
86871,86871,28
86872,86872,19
86873,86873,16
86874,86874,28
86875,86875,10
86876,86876,2
86877,86877,16
86878,86878,9
86879,86879,28
86880,86880,34
86881,86881,16
86882,86882,34
86883,86883,30
86884,86884,2
86885,86885,24
86886,86886,4
86887,86887,2
86888,86888,28
86889,86889,16
86890,86890,16
86891,86891,26
86892,86892,30
86893,86893,8
86894,86894,5
86895,86895,4
86896,86896,7
86897,86897,34
86898,86898,24
86899,86899,19
86900,86900,10
86901,86901,36
86902,86902,28
86903,86903,10
86904,86904,28
86905,86905,8
86906,86906,16
86907,86907,19
86908,86908,8
86909,86909,33
86910,86910,24
86911,86911,28
86912,86912,5
86913,86913,10
86914,86914,36
86915,86915,28
86916,86916,26
86917,86917,28
86918,86918,24
86919,86919,28
86920,86920,2
86921,86921,28
86922,86922,28
86923,86923,16
86924,86924,16
86925,86925,9
86926,86926,4
86927,86927,28
86928,86928,10
86929,86929,28
86930,86930,26
86931,86931,2
86932,86932,23
86933,86933,16
86934,86934,26
86935,86935,2
86936,86936,34
86937,86937,16
86938,86938,23
86939,86939,36
86940,86940,19
86941,86941,16
86942,86942,18
86943,86943,28
86944,86944,30
86945,86945,28
86946,86946,4
86947,86947,28
86948,86948,24
86949,86949,36
86950,86950,16
86951,86951,28
86952,86952,28
86953,86953,34
86954,86954,16
86955,86955,8
86956,86956,10
86957,86957,34
86958,86958,26
86959,86959,28
86960,86960,26
86961,86961,36
86962,86962,30
86963,86963,10
86964,86964,34
86965,86965,24
86966,86966,8
86967,86967,24
86968,86968,9
86969,86969,28
86970,86970,28
86971,86971,13
86972,86972,28
86973,86973,16
86974,86974,24
86975,86975,22
86976,86976,34
86977,86977,4
86978,86978,24
86979,86979,37
86980,86980,19
86981,86981,28
86982,86982,36
86983,86983,30
86984,86984,16
86985,86985,24
86986,86986,4
86987,86987,30
86988,86988,8
86989,86989,26
86990,86990,2
86991,86991,26
86992,86992,4
86993,86993,16
86994,86994,8
86995,86995,30
86996,86996,28
86997,86997,27
86998,86998,24
86999,86999,9
87000,87000,4
87001,87001,31
87002,87002,19
87003,87003,16
87004,87004,16
87005,87005,30
87006,87006,30
87007,87007,17
87008,87008,16
87009,87009,8
87010,87010,24
87011,87011,0
87012,87012,30
87013,87013,38
87014,87014,16
87015,87015,16
87016,87016,16
87017,87017,28
87018,87018,16
87019,87019,36
87020,87020,16
87021,87021,34
87022,87022,8
87023,87023,28
87024,87024,16
87025,87025,30
87026,87026,30
87027,87027,26
87028,87028,30
87029,87029,30
87030,87030,39
87031,87031,26
87032,87032,30
87033,87033,28
87034,87034,2
87035,87035,24
87036,87036,28
87037,87037,16
87038,87038,16
87039,87039,26
87040,87040,31
87041,87041,16
87042,87042,19
87043,87043,8
87044,87044,5
87045,87045,9
87046,87046,38
87047,87047,16
87048,87048,24
87049,87049,30
87050,87050,26
87051,87051,24
87052,87052,24
87053,87053,26
87054,87054,16
87055,87055,23
87056,87056,5
87057,87057,24
87058,87058,20
87059,87059,28
87060,87060,30
87061,87061,28
87062,87062,30
87063,87063,10
87064,87064,34
87065,87065,28
87066,87066,26
87067,87067,6
87068,87068,5
87069,87069,28
87070,87070,16
87071,87071,19
87072,87072,25
87073,87073,10
87074,87074,34
87075,87075,30
87076,87076,31
87077,87077,33
87078,87078,28
87079,87079,28
87080,87080,28
87081,87081,16
87082,87082,34
87083,87083,2
87084,87084,16
87085,87085,25
87086,87086,30
87087,87087,28
87088,87088,16
87089,87089,16
87090,87090,8
87091,87091,2
87092,87092,16
87093,87093,28
87094,87094,37
87095,87095,5
87096,87096,16
87097,87097,25
87098,87098,16
87099,87099,28
87100,87100,16
87101,87101,14
87102,87102,24
87103,87103,36
87104,87104,28
87105,87105,24
87106,87106,16
87107,87107,28
87108,87108,31
87109,87109,30
87110,87110,10
87111,87111,16
87112,87112,28
87113,87113,28
87114,87114,2
87115,87115,24
87116,87116,16
87117,87117,16
87118,87118,19
87119,87119,13
87120,87120,22
87121,87121,16
87122,87122,8
87123,87123,16
87124,87124,30
87125,87125,16
87126,87126,22
87127,87127,24
87128,87128,28
87129,87129,16
87130,87130,28
87131,87131,26
87132,87132,24
87133,87133,2
87134,87134,33
87135,87135,0
87136,87136,10
87137,87137,2
87138,87138,20
87139,87139,28
87140,87140,36
87141,87141,26
87142,87142,9
87143,87143,34
87144,87144,9
87145,87145,30
87146,87146,16
87147,87147,24
87148,87148,4
87149,87149,38
87150,87150,20
87151,87151,34
87152,87152,36
87153,87153,26
87154,87154,9
87155,87155,9
87156,87156,28
87157,87157,28
87158,87158,16
87159,87159,19
87160,87160,4
87161,87161,10
87162,87162,2
87163,87163,24
87164,87164,34
87165,87165,16
87166,87166,8
87167,87167,4
87168,87168,28
87169,87169,5
87170,87170,10
87171,87171,24
87172,87172,2
87173,87173,34
87174,87174,34
87175,87175,2
87176,87176,24
87177,87177,23
87178,87178,28
87179,87179,7
87180,87180,37
87181,87181,19
87182,87182,5
87183,87183,28
87184,87184,16
87185,87185,28
87186,87186,36
87187,87187,34
87188,87188,10
87189,87189,39
87190,87190,2
87191,87191,16
87192,87192,10
87193,87193,28
87194,87194,24
87195,87195,34
87196,87196,24
87197,87197,2
87198,87198,26
87199,87199,27
87200,87200,37
87201,87201,24
87202,87202,27
87203,87203,10
87204,87204,31
87205,87205,10
87206,87206,27
87207,87207,10
87208,87208,36
87209,87209,5
87210,87210,34
87211,87211,37
87212,87212,20
87213,87213,32
87214,87214,36
87215,87215,16
87216,87216,2
87217,87217,15
87218,87218,16
87219,87219,34
87220,87220,20
87221,87221,26
87222,87222,34
87223,87223,28
87224,87224,27
87225,87225,24
87226,87226,8
87227,87227,38
87228,87228,5
87229,87229,28
87230,87230,28
87231,87231,26
87232,87232,28
87233,87233,16
87234,87234,16
87235,87235,36
87236,87236,33
87237,87237,16
87238,87238,10
87239,87239,24
87240,87240,16
87241,87241,2
87242,87242,10
87243,87243,28
87244,87244,22
87245,87245,39
87246,87246,37
87247,87247,38
87248,87248,19
87249,87249,2
87250,87250,8
87251,87251,36
87252,87252,34
87253,87253,28
87254,87254,4
87255,87255,2
87256,87256,34
87257,87257,28
87258,87258,8
87259,87259,27
87260,87260,34
87261,87261,16
87262,87262,28
87263,87263,19
87264,87264,10
87265,87265,8
87266,87266,10
87267,87267,28
87268,87268,4
87269,87269,26
87270,87270,5
87271,87271,2
87272,87272,16
87273,87273,28
87274,87274,28
87275,87275,28
87276,87276,9
87277,87277,37
87278,87278,2
87279,87279,24
87280,87280,28
87281,87281,28
87282,87282,36
87283,87283,38
87284,87284,24
87285,87285,34
87286,87286,16
87287,87287,2
87288,87288,8
87289,87289,37
87290,87290,16
87291,87291,34
87292,87292,26
87293,87293,28
87294,87294,28
87295,87295,23
87296,87296,20
87297,87297,28
87298,87298,24
87299,87299,30
87300,87300,28
87301,87301,30
87302,87302,34
87303,87303,10
87304,87304,16
87305,87305,10
87306,87306,34
87307,87307,9
87308,87308,28
87309,87309,5
87310,87310,28
87311,87311,20
87312,87312,28
87313,87313,28
87314,87314,19
87315,87315,8
87316,87316,24
87317,87317,28
87318,87318,28
87319,87319,10
87320,87320,8
87321,87321,5
87322,87322,5
87323,87323,26
87324,87324,2
87325,87325,28
87326,87326,34
87327,87327,26
87328,87328,24
87329,87329,24
87330,87330,0
87331,87331,8
87332,87332,36
87333,87333,8
87334,87334,28
87335,87335,28
87336,87336,2
87337,87337,10
87338,87338,37
87339,87339,34
87340,87340,4
87341,87341,16
87342,87342,19
87343,87343,28
87344,87344,10
87345,87345,34
87346,87346,2
87347,87347,4
87348,87348,4
87349,87349,37
87350,87350,10
87351,87351,16
87352,87352,34
87353,87353,15
87354,87354,30
87355,87355,16
87356,87356,2
87357,87357,5
87358,87358,8
87359,87359,28
87360,87360,5
87361,87361,5
87362,87362,24
87363,87363,24
87364,87364,28
87365,87365,4
87366,87366,23
87367,87367,22
87368,87368,30
87369,87369,10
87370,87370,9
87371,87371,28
87372,87372,8
87373,87373,27
87374,87374,5
87375,87375,28
87376,87376,20
87377,87377,31
87378,87378,33
87379,87379,2
87380,87380,38
87381,87381,33
87382,87382,8
87383,87383,34
87384,87384,34
87385,87385,28
87386,87386,28
87387,87387,5
87388,87388,16
87389,87389,8
87390,87390,24
87391,87391,28
87392,87392,5
87393,87393,36
87394,87394,9
87395,87395,28
87396,87396,4
87397,87397,9
87398,87398,26
87399,87399,39
87400,87400,4
87401,87401,28
87402,87402,26
87403,87403,34
87404,87404,0
87405,87405,36
87406,87406,16
87407,87407,9
87408,87408,26
87409,87409,34
87410,87410,34
87411,87411,10
87412,87412,34
87413,87413,24
87414,87414,2
87415,87415,30
87416,87416,28
87417,87417,26
87418,87418,28
87419,87419,3
87420,87420,26
87421,87421,23
87422,87422,16
87423,87423,19
87424,87424,2
87425,87425,28
87426,87426,28
87427,87427,36
87428,87428,20
87429,87429,5
87430,87430,24
87431,87431,10
87432,87432,28
87433,87433,26
87434,87434,10
87435,87435,27
87436,87436,14
87437,87437,28
87438,87438,28
87439,87439,28
87440,87440,30
87441,87441,24
87442,87442,16
87443,87443,10
87444,87444,28
87445,87445,28
87446,87446,6
87447,87447,24
87448,87448,5
87449,87449,16
87450,87450,28
87451,87451,18
87452,87452,28
87453,87453,28
87454,87454,28
87455,87455,28
87456,87456,34
87457,87457,28
87458,87458,39
87459,87459,18
87460,87460,5
87461,87461,30
87462,87462,2
87463,87463,27
87464,87464,28
87465,87465,26
87466,87466,28
87467,87467,28
87468,87468,38
87469,87469,5
87470,87470,13
87471,87471,28
87472,87472,28
87473,87473,8
87474,87474,13
87475,87475,8
87476,87476,10
87477,87477,19
87478,87478,4
87479,87479,30
87480,87480,22
87481,87481,28
87482,87482,20
87483,87483,8
87484,87484,16
87485,87485,2
87486,87486,16
87487,87487,28
87488,87488,28
87489,87489,8
87490,87490,28
87491,87491,28
87492,87492,10
87493,87493,24
87494,87494,24
87495,87495,9
87496,87496,20
87497,87497,10
87498,87498,4
87499,87499,28
87500,87500,4
87501,87501,16
87502,87502,3
87503,87503,13
87504,87504,5
87505,87505,28
87506,87506,11
87507,87507,2
87508,87508,28
87509,87509,2
87510,87510,28
87511,87511,28
87512,87512,9
87513,87513,20
87514,87514,28
87515,87515,26
87516,87516,15
87517,87517,28
87518,87518,34
87519,87519,30
87520,87520,4
87521,87521,2
87522,87522,28
87523,87523,5
87524,87524,16
87525,87525,34
87526,87526,22
87527,87527,26
87528,87528,24
87529,87529,33
87530,87530,5
87531,87531,28
87532,87532,34
87533,87533,24
87534,87534,28
87535,87535,8
87536,87536,26
87537,87537,30
87538,87538,28
87539,87539,27
87540,87540,19
87541,87541,24
87542,87542,23
87543,87543,28
87544,87544,24
87545,87545,28
87546,87546,23
87547,87547,24
87548,87548,30
87549,87549,2
87550,87550,16
87551,87551,38
87552,87552,24
87553,87553,24
87554,87554,28
87555,87555,8
87556,87556,28
87557,87557,27
87558,87558,36
87559,87559,36
87560,87560,34
87561,87561,16
87562,87562,31
87563,87563,28
87564,87564,16
87565,87565,28
87566,87566,16
87567,87567,23
87568,87568,16
87569,87569,39
87570,87570,23
87571,87571,28
87572,87572,26
87573,87573,0
87574,87574,28
87575,87575,5
87576,87576,24
87577,87577,28
87578,87578,16
87579,87579,28
87580,87580,10
87581,87581,26
87582,87582,5
87583,87583,34
87584,87584,23
87585,87585,30
87586,87586,10
87587,87587,30
87588,87588,14
87589,87589,22
87590,87590,5
87591,87591,34
87592,87592,28
87593,87593,20
87594,87594,39
87595,87595,16
87596,87596,28
87597,87597,28
87598,87598,5
87599,87599,16
87600,87600,2
87601,87601,28
87602,87602,38
87603,87603,34
87604,87604,30
87605,87605,20
87606,87606,16
87607,87607,36
87608,87608,10
87609,87609,8
87610,87610,5
87611,87611,16
87612,87612,18
87613,87613,2
87614,87614,28
87615,87615,8
87616,87616,28
87617,87617,20
87618,87618,4
87619,87619,16
87620,87620,23
87621,87621,28
87622,87622,27
87623,87623,16
87624,87624,34
87625,87625,37
87626,87626,30
87627,87627,25
87628,87628,27
87629,87629,22
87630,87630,19
87631,87631,23
87632,87632,8
87633,87633,25
87634,87634,28
87635,87635,10
87636,87636,28
87637,87637,20
87638,87638,7
87639,87639,19
87640,87640,30
87641,87641,5
87642,87642,8
87643,87643,28
87644,87644,28
87645,87645,30
87646,87646,4
87647,87647,19
87648,87648,30
87649,87649,16
87650,87650,36
87651,87651,8
87652,87652,16
87653,87653,28
87654,87654,2
87655,87655,5
87656,87656,27
87657,87657,30
87658,87658,24
87659,87659,38
87660,87660,2
87661,87661,28
87662,87662,3
87663,87663,16
87664,87664,19
87665,87665,16
87666,87666,16
87667,87667,16
87668,87668,30
87669,87669,33
87670,87670,37
87671,87671,16
87672,87672,37
87673,87673,27
87674,87674,19
87675,87675,8
87676,87676,28
87677,87677,16
87678,87678,10
87679,87679,28
87680,87680,26
87681,87681,2
87682,87682,24
87683,87683,24
87684,87684,19
87685,87685,8
87686,87686,28
87687,87687,36
87688,87688,30
87689,87689,30
87690,87690,10
87691,87691,16
87692,87692,3
87693,87693,10
87694,87694,38
87695,87695,34
87696,87696,28
87697,87697,16
87698,87698,10
87699,87699,16
87700,87700,16
87701,87701,28
87702,87702,30
87703,87703,33
87704,87704,30
87705,87705,16
87706,87706,16
87707,87707,28
87708,87708,27
87709,87709,24
87710,87710,36
87711,87711,24
87712,87712,28
87713,87713,16
87714,87714,34
87715,87715,24
87716,87716,10
87717,87717,34
87718,87718,16
87719,87719,24
87720,87720,26
87721,87721,16
87722,87722,16
87723,87723,13
87724,87724,16
87725,87725,19
87726,87726,1
87727,87727,10
87728,87728,27
87729,87729,16
87730,87730,24
87731,87731,19
87732,87732,24
87733,87733,16
87734,87734,28
87735,87735,28
87736,87736,4
87737,87737,6
87738,87738,16
87739,87739,20
87740,87740,10
87741,87741,16
87742,87742,16
87743,87743,6
87744,87744,10
87745,87745,8
87746,87746,16
87747,87747,34
87748,87748,16
87749,87749,4
87750,87750,28
87751,87751,16
87752,87752,4
87753,87753,16
87754,87754,16
87755,87755,4
87756,87756,16
87757,87757,27
87758,87758,28
87759,87759,10
87760,87760,28
87761,87761,24
87762,87762,16
87763,87763,24
87764,87764,16
87765,87765,4
87766,87766,16
87767,87767,34
87768,87768,30
87769,87769,16
87770,87770,8
87771,87771,8
87772,87772,16
87773,87773,16
87774,87774,24
87775,87775,16
87776,87776,10
87777,87777,26
87778,87778,20
87779,87779,27
87780,87780,16
